name,ID,age,birth_zoo,birthdate,child_as_father,child_as_mother,cur_zoo,dead_cause,deaddate,father,gender,image,mother,move_date1,move_date2,move_date3,move_zoo1,move_zoo2,move_zoo3,reading
花花,175,26,池田動物園,1999年7月9日,,"マリモ (https://www.notion.so/12442aa6316c8086b432c34c1b602ef2?pvs=21), メイメイ (https://www.notion.so/11f42aa6316c8041bb0ee6962cc96bd0?pvs=21), ルンルン (https://www.notion.so/13342aa6316c806587f7ed050177ab17?pvs=21), アジサイ (https://www.notion.so/12942aa6316c809fae1fd65707d489cb?pvs=21), さくら_多摩 (https://www.notion.so/_-14642aa6316c80a28e07f2e5130c07b6?pvs=21), 黄太郎 (https://www.notion.so/14342aa6316c80418233fd90a99f21ec?pvs=21), コタロウ_多摩 (https://www.notion.so/_-14042aa6316c80519f44c5b34031b1e0?pvs=21), 飛飛 (https://www.notion.so/13642aa6316c80afb390cd5d15a96b0d?pvs=21), 茶太郎 (https://www.notion.so/16142aa6316c8009bd35dbbf2cd75dff?pvs=21), ハナ (https://www.notion.so/17942aa6316c80eca899f641c1e14a99?pvs=21), スミレ_多摩 (https://www.notion.so/_-1a742aa6316c80d8b653f65fe5e3282b?pvs=21)",多摩動物公園,多臓器不全,2022年9月8日,春春_西山 (https://www.notion.so/_-13642aa6316c80b8b574dcc09d2a592c?pvs=21),メス,"https://www.codaworry.com/images/submitted/XtuXCkYADQA.jpg, https://popncall.com/jp/photos/ikeda/img/ikeda_1999_1218_04.jpg, https://popncall.com/jp/photos/ikeda/img/ikeda_1999_1218_06.jpg",友友_池田 (https://www.notion.so/_-1ac42aa6316c80ddb8e1d8640ba06cbe?pvs=21),2001年5月12日,,,多摩動物公園,,,ファンファン
緑太郎,177,26,多摩動物公園,1999年7月27日,"アジサイ (https://www.notion.so/12942aa6316c809fae1fd65707d489cb?pvs=21), さくら_多摩 (https://www.notion.so/_-14642aa6316c80a28e07f2e5130c07b6?pvs=21), 黄太郎 (https://www.notion.so/14342aa6316c80418233fd90a99f21ec?pvs=21), コタロウ_多摩 (https://www.notion.so/_-14042aa6316c80519f44c5b34031b1e0?pvs=21), 飛飛 (https://www.notion.so/13642aa6316c80afb390cd5d15a96b0d?pvs=21), 茶太郎 (https://www.notion.so/16142aa6316c8009bd35dbbf2cd75dff?pvs=21), ハナ (https://www.notion.so/17942aa6316c80eca899f641c1e14a99?pvs=21), スミレ_多摩 (https://www.notion.so/_-1a742aa6316c80d8b653f65fe5e3282b?pvs=21)",,多摩動物公園,,2008年2月4日,緑緑 (https://www.notion.so/13342aa6316c80d7aa62f8d7ff8b6b7a?pvs=21),オス,"http://zoo.from.tv/img/img2322_080206_06.jpg, https://www.tokyo-zoo.net/Topics/upfiles/8350_large.jpg, https://blog-imgs-14-origin.fc2.com/r/e/d/redpandamaniax/20070910-3.jpg",寧寧_到津 (https://www.notion.so/_-13242aa6316c808eaaeac08159be79f6?pvs=21),,,,,,,リュウタロウ
緑緑,178,35,多摩動物公園,1990年6月18日,"緑太郎 (https://www.notion.so/13342aa6316c80888bbcd70493e855ea?pvs=21), 風々_多摩 (https://www.notion.so/_-11d42aa6316c804f9fbfd5538829cc64?pvs=21), 緑之介 (https://www.notion.so/13642aa6316c8019a7a5dda80ca34e72?pvs=21), 葉葉 (https://www.notion.so/15942aa6316c80258e6ef7b13057a26c?pvs=21), 光光_多摩 (https://www.notion.so/_-19942aa6316c804eb619e05e665338ef?pvs=21), キキ_多摩 (https://www.notion.so/_-1a742aa6316c808ea279c45543ab5b18?pvs=21), 淡淡_多摩 (https://www.notion.so/_-13342aa6316c80f1ac1fe561640a2a1f?pvs=21), ランラン_多摩 (https://www.notion.so/_-1a742aa6316c804b8482c93f491f15fc?pvs=21)",,多摩動物公園,,1999年5月23日,中中 (https://www.notion.so/13442aa6316c80a5be3df008913fa7ab?pvs=21),オス,,華華 (https://www.notion.so/13442aa6316c808d8248cdd2707b1609?pvs=21),,,,,,,リュウリュウ
淡淡_多摩,179,27,多摩動物公園,1998年6月29日,"メイメイ (https://www.notion.so/11f42aa6316c8041bb0ee6962cc96bd0?pvs=21), ルンルン (https://www.notion.so/13342aa6316c806587f7ed050177ab17?pvs=21), カツオ (https://www.notion.so/13842aa6316c802894e9cd9e1a312d64?pvs=21), マグロ (https://www.notion.so/12342aa6316c8010912aed9c418e61bf?pvs=21), コンタ (https://www.notion.so/18042aa6316c801695f8d757ec4b21d2?pvs=21)",,多摩動物公園,,2007年12月15日,緑緑 (https://www.notion.so/13342aa6316c80d7aa62f8d7ff8b6b7a?pvs=21),オス,"https://pds.exblog.jp/pds/1/200609/21/48/f0014748_2339758.jpg, https://pds.exblog.jp/pds/1/200711/05/48/f0014748_23405572.jpg, http://zoo.from.tv/img/img2177_071217_01.jpg",寧寧_到津 (https://www.notion.so/_-13242aa6316c808eaaeac08159be79f6?pvs=21),,,,,,,タンタン
イクラ,180,29,釧路市動物園,1996年7月9日,,"カツオ (https://www.notion.so/13842aa6316c802894e9cd9e1a312d64?pvs=21), マグロ (https://www.notion.so/12342aa6316c8010912aed9c418e61bf?pvs=21), コンタ (https://www.notion.so/18042aa6316c801695f8d757ec4b21d2?pvs=21)",福岡市動物園,,2006年2月12日,サバタロウ (https://www.notion.so/15a42aa6316c800a9ecfcd7eb555873f?pvs=21),メス,"http://blog01.linkclub.jp/media/975/20060219-20060217-1.jpg, https://blog-imgs-14-origin.fc2.com/r/e/d/redpandamaniax/maguro021121.jpg, http://blog01.linkclub.jp/media/975/20060219-20060217-2.jpg",あゆみ (https://www.notion.so/15a42aa6316c804bbc83e0768648caef?pvs=21),1999年12月4日,2004年6月7日,,多摩動物公園,福岡市動物園,,
ルンルン,181,18,多摩動物公園,2007年6月28日,ライライ_多摩 (https://www.notion.so/_-15342aa6316c80c6ab50fcfeb69defb1?pvs=21),,多摩動物公園,,,淡淡_多摩 (https://www.notion.so/_-13342aa6316c80f1ac1fe561640a2a1f?pvs=21),オス,https://www.codaworry.com/images/submitted/WPZfZPZADQA.jpg,花花 (https://www.notion.so/13242aa6316c809d9d62fee0c08b104e?pvs=21),,,,,,,
アズキ,182,15,多摩動物公園,2010年6月14日,,"ヤンヤン_多摩 (https://www.notion.so/_-13342aa6316c80fc90bbf25444163bf8?pvs=21), 福福 (https://www.notion.so/13342aa6316c803c83d2f07102ee42bc?pvs=21), まめたろう (https://www.notion.so/13342aa6316c805093d8eb6e962c724a?pvs=21), ずん (https://www.notion.so/13342aa6316c807db54dfb39589bf95e?pvs=21), かのこ (https://www.notion.so/11d42aa6316c80ff8f7dfbad903c43b7?pvs=21)",多摩動物公園,,,ブーブー (https://www.notion.so/13242aa6316c80d0a871f3baebc78246?pvs=21),メス,https://www.codaworry.com/images/submitted/WE8QPOpADQA.jpg,メイメイ (https://www.notion.so/11f42aa6316c8041bb0ee6962cc96bd0?pvs=21),,,,,,,
ダイズ,183,15,多摩動物公園,2010年6月14日,,"与一 (https://www.notion.so/13642aa6316c80a6a0eee4fa3aaf1c06?pvs=21), 那々 (https://www.notion.so/15942aa6316c80b0a5bddca4cc020a31?pvs=21), 陽那 (https://www.notion.so/15942aa6316c80ec93cfd581ff694f3d?pvs=21), 朝日 (https://www.notion.so/15942aa6316c80649aa8e2d90aef1d53?pvs=21), 須々 (https://www.notion.so/15942aa6316c80888137caab0f479808?pvs=21)",那須どうぶつ王国,,,ブーブー (https://www.notion.so/13242aa6316c80d0a871f3baebc78246?pvs=21),メス,https://www.codaworry.com/images/submitted/WM_P38yADQA.jpg,メイメイ (https://www.notion.so/11f42aa6316c8041bb0ee6962cc96bd0?pvs=21),2012年4月2日,,,那須どうぶつ王国,,,
フランケン,184,13,カナダ,2012年6月11日,"ヤンヤン_多摩 (https://www.notion.so/_-13342aa6316c80fc90bbf25444163bf8?pvs=21), 福福 (https://www.notion.so/13342aa6316c803c83d2f07102ee42bc?pvs=21), まめたろう (https://www.notion.so/13342aa6316c805093d8eb6e962c724a?pvs=21), ずん (https://www.notion.so/13342aa6316c807db54dfb39589bf95e?pvs=21), かのこ (https://www.notion.so/11d42aa6316c80ff8f7dfbad903c43b7?pvs=21), 杏花 (https://www.notion.so/15042aa6316c80ecb867e0591b8c1847?pvs=21), 梅花_多摩 (https://www.notion.so/_-15042aa6316c8045ba1dd5bb728500de?pvs=21), フラン_多摩 (https://www.notion.so/_-15542aa6316c80f9834fc2aafc9f5456?pvs=21), リアン (https://www.notion.so/15542aa6316c806895c8ea2a9cef35a3?pvs=21), 藤丸 (https://www.notion.so/15542aa6316c80358700c509ead1ba7e?pvs=21), 蘭丸 (https://www.notion.so/15542aa6316c801a83a6dd5120984291?pvs=21), 李花_多摩 (https://www.notion.so/_-17042aa6316c800db361ca027014f620?pvs=21)",,多摩動物公園,,,ゼイヤー (https://www.notion.so/17342aa6316c808aa513f8f5189b3f9f?pvs=21),オス,https://www.codaworry.com/images/submitted/WlCEVYFADQA.jpg,マリカ (https://www.notion.so/17342aa6316c80d59853d4c790d96cac?pvs=21),2013年11月29日,,,多摩動物公園,,,
ヤンヤン_多摩,185,11,多摩動物公園,2014年6月22日,"アケビ (https://www.notion.so/15242aa6316c8016af66d63467d0f58b?pvs=21), グミ (https://www.notion.so/15242aa6316c80a8a7ddfb46700ce784?pvs=21)",,八木山動物公園,,,フランケン (https://www.notion.so/13342aa6316c80ad9273e9eac0902188?pvs=21),オス,https://www.codaworry.com/images/submitted/WiJuV9cADQA.jpg,アズキ (https://www.notion.so/13342aa6316c8081aef6c67da804a706?pvs=21),2017年3月22日,,,八木山動物公園,,,
福福,186,11,多摩動物公園,2014年6月22日,"ネイ (https://www.notion.so/12342aa6316c808f86adc1c8dbc12fa2?pvs=21), チャル (https://www.notion.so/15c42aa6316c801d977efcea876f39e5?pvs=21), ルールー (https://www.notion.so/16842aa6316c80808bb6f0399dd31487?pvs=21)",,徳山動物園,,,フランケン (https://www.notion.so/13342aa6316c80ad9273e9eac0902188?pvs=21),オス,https://www.codaworry.com/images/submitted/Wdr5uIPADQA.jpg,アズキ (https://www.notion.so/13342aa6316c8081aef6c67da804a706?pvs=21),2016年2月24日,,,徳山動物園,,,フーフー
まめたろう,187,9,多摩動物公園,2016年6月24日,"キントキ (https://www.notion.so/15542aa6316c80328f61d183187d0c52?pvs=21), ヒナギク (https://www.notion.so/15542aa6316c80af9878f475983dd0e6?pvs=21)",,ズーラシア,,,フランケン (https://www.notion.so/13342aa6316c80ad9273e9eac0902188?pvs=21),オス,https://www.codaworry.com/images/submitted/WFjGr35ADQA.jpg,アズキ (https://www.notion.so/13342aa6316c8081aef6c67da804a706?pvs=21),2018年2月20日,,,ズーラシア,,,
ずん,188,7,多摩動物公園,2018年7月13日,,,東山動物園,,,フランケン (https://www.notion.so/13342aa6316c80ad9273e9eac0902188?pvs=21),オス,https://www.codaworry.com/images/submitted/XnY6yZZADQA.jpg,アズキ (https://www.notion.so/13342aa6316c8081aef6c67da804a706?pvs=21),2020年12月8日,,,東山動物園,,,
星奈,189,25,茶臼山動物園,2000年6月23日,,"ノン (https://www.notion.so/12942aa6316c803caba2f8a1f585a919?pvs=21), ココロ_茶臼山 (https://www.notion.so/_-13b42aa6316c806d9903ed8585de72e5?pvs=21), チャオ_茶臼山 (https://www.notion.so/_-14342aa6316c803388f6c776821d33df?pvs=21), 恋 (https://www.notion.so/15042aa6316c802b9dffd486702120ed?pvs=21), ララ_茶臼山 (https://www.notion.so/_-15342aa6316c8098935bc532890a33ae?pvs=21), アイリ (https://www.notion.so/15542aa6316c8055a5eddf374f40b14a?pvs=21), ジジ (https://www.notion.so/14442aa6316c809cb37bcbed5e55804e?pvs=21), ソラ_茶臼山 (https://www.notion.so/_-15c42aa6316c80579ad5e3c7e52d3dbc?pvs=21), ツバサ (https://www.notion.so/13642aa6316c80c7a3e8cb2e2c7e0177?pvs=21), ルナ_茶臼山 (https://www.notion.so/_-13b42aa6316c805695dfd4e394138d4c?pvs=21), サラ (https://www.notion.so/17142aa6316c8086a727db779a65acfe?pvs=21), モモ (https://www.notion.so/17142aa6316c80bd92a6f8935a5c6189?pvs=21), メイ_茶臼 (https://www.notion.so/_-1aa42aa6316c8061bb10e0ab59ddbd6a?pvs=21), ナナ_茶臼山 (https://www.notion.so/_-1aa42aa6316c80c3b112d942905a34d6?pvs=21)",茶臼山動物園,,2017年2月17日,勇勇_市川 (https://www.notion.so/_-13342aa6316c800bbe80f5db1da4d40c?pvs=21),メス,"https://pds.exblog.jp/pds/1/201212/09/06/d0072106_814638.jpg, https://www.codaworry.com/images/submitted/Vm-LlWsADQA.jpg, https://pds.exblog.jp/pds/1/201411/14/25/e0157225_21122999.jpg, https://pds.exblog.jp/pds/1/201502/11/25/e0157225_17131931.jpg, https://pds.exblog.jp/pds/1/201411/14/25/e0157225_21105544.jpg",流星 (https://www.notion.so/12342aa6316c8060a96af9fbfd9072f1?pvs=21),,,,,,,セイナ
勇勇_市川,190,35,市川市動植物園,1990年6月25日,"星奈 (https://www.notion.so/13342aa6316c803eb26bfc5c2b6016bd?pvs=21), チィチィ (https://www.notion.so/11f42aa6316c8046a02ee69b287382c2?pvs=21), 鈴鈴_茶臼山 (https://www.notion.so/_-13542aa6316c8056815cf56fd626ab65?pvs=21), ミンミン_茶臼山 (https://www.notion.so/_-13e42aa6316c805e8c90cbaa2493f65c?pvs=21), チヒロ (https://www.notion.so/15842aa6316c8085af73f20b2abca90c?pvs=21), パンパン_茶臼山 (https://www.notion.so/_-15c42aa6316c80698235cd24a8320e52?pvs=21), 茶茶_茶臼山 (https://www.notion.so/_-15c42aa6316c80c89efdf59afc6be4cc?pvs=21), ラン (https://www.notion.so/14342aa6316c80f9be94d99bbd11961e?pvs=21), 虎虎 (https://www.notion.so/17a42aa6316c80579c5adff5a7ead245?pvs=21), 二三 (https://www.notion.so/13a42aa6316c807fac92f4e0d9a46ad3?pvs=21), 保保 (https://www.notion.so/13a42aa6316c80f4a6acf809dc312ce0?pvs=21), 春春 (https://www.notion.so/15c42aa6316c8051b797ec6073d005a9?pvs=21), トントン_茶臼山 (https://www.notion.so/_-1a442aa6316c8031a96cfc4c351e841e?pvs=21), ノンノン_茶臼山 (https://www.notion.so/_-1aa42aa6316c807c855be5d9648b0cbd?pvs=21)",,茶臼山動物園,,2005年8月16日,真真_市川 (https://www.notion.so/_-15c42aa6316c808c972deae1762c12e7?pvs=21),オス,https://www.city.ichikawa.lg.jp/pr/220806/img/220806p2_3.jpg,誠誠 (https://www.notion.so/15c42aa6316c8076829af1384d8be219?pvs=21),1991年10月17日,,,茶臼山動物園,,,ユウユウ
ミーミー_夢見,193,31,夢見ヶ崎動物公園,1994年6月26日,"コウセイ_ズーラシア (https://www.notion.so/_-13a42aa6316c80feab73fb9aefcd637a?pvs=21), 可愛 (https://www.notion.so/12342aa6316c80cf8ff6de901b003b39?pvs=21), ポリン (https://www.notion.so/12342aa6316c80c3b3afd2bd29c8ffe2?pvs=21), ガイア (https://www.notion.so/12442aa6316c801fbf0bfd4cf24f8547?pvs=21), デール (https://www.notion.so/16042aa6316c80e7a7c7fbe36e87594b?pvs=21), チップ (https://www.notion.so/13942aa6316c801983a0eb82e68f46c7?pvs=21), フランツ (https://www.notion.so/15042aa6316c80688669c60d3275e541?pvs=21), トラン (https://www.notion.so/13e42aa6316c8054a7f7ffd0856ce6cd?pvs=21)",,ズーラシア,,2015年3月31日,陽陽_夢見_中国 (https://www.notion.so/_-_-13942aa6316c8031ae2aefb8d605277f?pvs=21),オス,,川川_夢見_中国 (https://www.notion.so/_-_-13942aa6316c8044bbeece5a6c2b8f8d?pvs=21),1997年12月17日,1998年11月24日,,野毛山動物園,ズーラシア,,
パム,194,28,いしかわ動物園,1997年6月26日,,"コウセイ_ズーラシア (https://www.notion.so/_-13a42aa6316c80feab73fb9aefcd637a?pvs=21), 可愛 (https://www.notion.so/12342aa6316c80cf8ff6de901b003b39?pvs=21), ポリン (https://www.notion.so/12342aa6316c80c3b3afd2bd29c8ffe2?pvs=21), ガイア (https://www.notion.so/12442aa6316c801fbf0bfd4cf24f8547?pvs=21), デール (https://www.notion.so/16042aa6316c80e7a7c7fbe36e87594b?pvs=21), チップ (https://www.notion.so/13942aa6316c801983a0eb82e68f46c7?pvs=21), フランツ (https://www.notion.so/15042aa6316c80688669c60d3275e541?pvs=21), トラン (https://www.notion.so/13e42aa6316c8054a7f7ffd0856ce6cd?pvs=21)",ズーラシア,,2006年3月11日,ヨンヨン (https://www.notion.so/14642aa6316c809ca0c7e58d731489e1?pvs=21),メス,https://popncall.com/jp/photos/zoorasia/img/zoorasia_1999_0719_01.jpg,ルンルン_フェニックス (https://www.notion.so/_-14642aa6316c804cb063e5704270b229?pvs=21),1999年1月22日,,,ズーラシア,,,
ウーロン,195,14,中国,2011年6月5日,"ムータン (https://www.notion.so/13442aa6316c80298d0ff3bc2724c326?pvs=21), プーアル (https://www.notion.so/14f42aa6316c8075923eeb8dbce299ff?pvs=21), ロッポ (https://www.notion.so/14f42aa6316c80c2821dd72fddd8c6a9?pvs=21), ムギ_京都 (https://www.notion.so/_-15542aa6316c80049eccf5d2913f280a?pvs=21), ウータン (https://www.notion.so/1ab42aa6316c80479952f323ecd8d7d5?pvs=21)",,京都市動物園,,,,オス,https://www.codaworry.com/images/submitted/WbRyQhmADQA.jpg,,2013年3月30日,,,京都市動物園,,,
ムータン,196,11,京都市動物園,2014年6月19日,,,茶臼山動物園,失血死,2024年1月31日,ウーロン (https://www.notion.so/13442aa6316c80e89d42d5a93b3d0aa2?pvs=21),オス,"https://web.archive.org/web/20190804173610im_/https://www.city.sabae.fukui.jp/nishiyama_zoo/panda/images/muutan_top.jpg, https://www.codaworry.com/images/submitted/X8CyC9ZADQA.jpg",ジャスミン (https://www.notion.so/13442aa6316c80efa89aebecad0bf7db?pvs=21),2015年6月10日,2020年1月18日,,西山動物園,茶臼山動物園,,
ジャスミン,197,15,中国,2010年7月14日,,"ムータン (https://www.notion.so/13442aa6316c80298d0ff3bc2724c326?pvs=21), プーアル (https://www.notion.so/14f42aa6316c8075923eeb8dbce299ff?pvs=21), ロッポ (https://www.notion.so/14f42aa6316c80c2821dd72fddd8c6a9?pvs=21), ウータン (https://www.notion.so/1ab42aa6316c80479952f323ecd8d7d5?pvs=21)",京都市動物園,,2019年7月25日,,メス,https://www.codaworry.com/images/submitted/W5K4CiSADQA.jpg,,2013年3月30日,,,京都市動物園,,,
のんた,198,13,徳山動物園,2012年6月27日,,,伊豆シャボテン動物公園,不明,2022年10月10日,コタロウ_多摩 (https://www.notion.so/_-14042aa6316c80519f44c5b34031b1e0?pvs=21),オス,https://www.codaworry.com/images/submitted/WdEDPmuADQA.jpg,リボン (https://www.notion.so/15f42aa6316c8096af09fd89f5afe6f0?pvs=21),2015年1月30日,2019年7月2日,,池田動物園,伊豆シャボテン動物公園,,
天天_安佐,199,34,安佐動物公園,1991年6月29日,,,王子動物園,,2012年7月20日,友友_安佐_中国 (https://www.notion.so/_-_-14342aa6316c80a6bdefd9190264cae3?pvs=21),オス,"https://pds.exblog.jp/pds/1/201207/27/06/d0072106_1895490.jpg, https://pds.exblog.jp/pds/1/201207/27/06/d0072106_18162423.jpg",愛愛_安佐 (https://www.notion.so/_-13442aa6316c80f493fad426e15e55af?pvs=21),1992年4月29日,,,王子動物園,,,テンテン
愛愛_安佐,201,39,中国,1986年6月1日,,"天天_安佐 (https://www.notion.so/_-13442aa6316c809eb026d11e7b81d996?pvs=21), 真真_安佐 (https://www.notion.so/_-13942aa6316c80e28f68dfa314842f9b?pvs=21), 風風_安佐 (https://www.notion.so/_-15a42aa6316c8089adf2fe8a0bb8fb21?pvs=21), 幸 (https://www.notion.so/16642aa6316c8065a292fbaa2f57494d?pvs=21), 暑暑 (https://www.notion.so/16942aa6316c80178a9fc3746c923074?pvs=21), 薫薫 (https://www.notion.so/16942aa6316c8058970aef2527b2476a?pvs=21), 貴貴_安佐 (https://www.notion.so/_-16a42aa6316c804bb0c1d2a3863c277e?pvs=21), 夢夢_安佐 (https://www.notion.so/_-1ad42aa6316c805db367ecf61fddaada?pvs=21), リンリン_安佐 (https://www.notion.so/_-1ad42aa6316c802c8acff81fe1972cf3?pvs=21)",安佐動公園,,2004年1月1日,,メス,https://popncall.com/jp/about/semminer/img/asa_2003_0810_02.jpg,,1986年6月1日,,,安佐動物公園,,,
中中,202,,中国,,緑緑 (https://www.notion.so/13342aa6316c80d7aa62f8d7ff8b6b7a?pvs=21),,多摩動物公園,,,,オス,,,,,,,,,
華華,203,,中国,,,緑緑 (https://www.notion.so/13342aa6316c80d7aa62f8d7ff8b6b7a?pvs=21),多摩動物公園,,,,メス,,,,,,,,,
シュララ,204,18,西山動物園,2007年6月23日,,,八木山動物公園,,2016年10月1日,純純 (https://www.notion.so/12442aa6316c80b59fa7e0c4f47f38cb?pvs=21),メス,https://pds.exblog.jp/pds/1/201502/04/06/d0072106_2052717.jpg,ララ_西山 (https://www.notion.so/_-12442aa6316c809e8937c4b23acb98be?pvs=21),2010年12月22日,,,八木山動物公園,,,
星星,205,34,徳山動物園,1991年7月14日,"純純 (https://www.notion.so/12442aa6316c80b59fa7e0c4f47f38cb?pvs=21), 陽陽_ひらパー (https://www.notion.so/_-13a42aa6316c808fb1ebeb82186f077f?pvs=21), 光光_ひらパー (https://www.notion.so/_-13a42aa6316c80989f46e4f1ee92d974?pvs=21), 風風_ひらパー (https://www.notion.so/_-13a42aa6316c805da978f57f2f66ac5e?pvs=21), ブービー (https://www.notion.so/13c42aa6316c807fa821ec6d1e5780e2?pvs=21), ブーブー (https://www.notion.so/13242aa6316c80d0a871f3baebc78246?pvs=21), ゆうゆう_ひらパー (https://www.notion.so/_-13c42aa6316c809fbdcbd66104e54188?pvs=21), 遊優_ひらパー (https://www.notion.so/_-14042aa6316c800fb7edd45aa0d351a7?pvs=21), マイ_ひらパー (https://www.notion.so/_-14642aa6316c80abacc8d504e26058bb?pvs=21)",,ひらかたパーク,,2009年2月17日,周周_徳山_中国 (https://www.notion.so/_-_-15c42aa6316c804a9375cc43b5a3d330?pvs=21),オス,https://pds.exblog.jp/pds/1/200606/27/06/d0072106_2218238.jpg,南南 (https://www.notion.so/16842aa6316c80de9ce8f5ef4b5ad505?pvs=21),1994年3月4日,,,ひらかたパーク,,,チンチン
